"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother Year"	"Age of Mother Year Code"	Births
	"Tennessee"	"47"	"2003"	"2003"	"45 years"	"45"	31
	"Tennessee"	"47"	"2004"	"2004"	"Under 15 years"	"14"	184
	"Tennessee"	"47"	"2004"	"2004"	"15 years"	"15"	471
	"Tennessee"	"47"	"2004"	"2004"	"16 years"	"16"	924
	"Tennessee"	"47"	"2004"	"2004"	"17 years"	"17"	1681
	"Tennessee"	"47"	"2004"	"2004"	"18 years"	"18"	2788
	"Tennessee"	"47"	"2004"	"2004"	"19 years"	"19"	4223
	"Tennessee"	"47"	"2004"	"2004"	"20 years"	"20"	4462
	"Tennessee"	"47"	"2004"	"2004"	"21 years"	"21"	4796
	"Tennessee"	"47"	"2004"	"2004"	"22 years"	"22"	4923
	"Tennessee"	"47"	"2004"	"2004"	"23 years"	"23"	4771
	"Tennessee"	"47"	"2004"	"2004"	"24 years"	"24"	4937
	"Tennessee"	"47"	"2004"	"2004"	"25 years"	"25"	4703
	"Tennessee"	"47"	"2004"	"2004"	"26 years"	"26"	4633
	"Tennessee"	"47"	"2004"	"2004"	"27 years"	"27"	4477
	"Tennessee"	"47"	"2004"	"2004"	"28 years"	"28"	3991
	"Tennessee"	"47"	"2004"	"2004"	"29 years"	"29"	4035
	"Tennessee"	"47"	"2004"	"2004"	"30 years"	"30"	3736
	"Tennessee"	"47"	"2004"	"2004"	"31 years"	"31"	3408
	"Tennessee"	"47"	"2004"	"2004"	"32 years"	"32"	3180
	"Tennessee"	"47"	"2004"	"2004"	"33 years"	"33"	2937
	"Tennessee"	"47"	"2004"	"2004"	"34 years"	"34"	2414
	"Tennessee"	"47"	"2004"	"2004"	"35 years"	"35"	2105
	"Tennessee"	"47"	"2004"	"2004"	"36 years"	"36"	1604
	"Tennessee"	"47"	"2004"	"2004"	"37 years"	"37"	1252
	"Tennessee"	"47"	"2004"	"2004"	"38 years"	"38"	955
	"Tennessee"	"47"	"2004"	"2004"	"39 years"	"39"	714
	"Tennessee"	"47"	"2004"	"2004"	"40 years"	"40"	502
	"Tennessee"	"47"	"2004"	"2004"	"41 years"	"41"	356
	"Tennessee"	"47"	"2004"	"2004"	"42 years"	"42"	213
	"Tennessee"	"47"	"2004"	"2004"	"43 years"	"43"	127
	"Tennessee"	"47"	"2004"	"2004"	"44 years"	"44"	69
	"Tennessee"	"47"	"2004"	"2004"	"45 years"	"45"	42
	"Tennessee"	"47"	"2004"	"2004"	"46 years"	"46"	15
	"Tennessee"	"47"	"2005"	"2005"	"Under 15 years"	"14"	182
	"Tennessee"	"47"	"2005"	"2005"	"15 years"	"15"	475
	"Tennessee"	"47"	"2005"	"2005"	"16 years"	"16"	1019
	"Tennessee"	"47"	"2005"	"2005"	"17 years"	"17"	1772
	"Tennessee"	"47"	"2005"	"2005"	"18 years"	"18"	3130
	"Tennessee"	"47"	"2005"	"2005"	"19 years"	"19"	4389
	"Tennessee"	"47"	"2005"	"2005"	"20 years"	"20"	4769
	"Tennessee"	"47"	"2005"	"2005"	"21 years"	"21"	4796
	"Tennessee"	"47"	"2005"	"2005"	"22 years"	"22"	5060
	"Tennessee"	"47"	"2005"	"2005"	"23 years"	"23"	4954
	"Tennessee"	"47"	"2005"	"2005"	"24 years"	"24"	4972
	"Tennessee"	"47"	"2005"	"2005"	"25 years"	"25"	4973
	"Tennessee"	"47"	"2005"	"2005"	"26 years"	"26"	4800
	"Tennessee"	"47"	"2005"	"2005"	"27 years"	"27"	4555
	"Tennessee"	"47"	"2005"	"2005"	"28 years"	"28"	4315
	"Tennessee"	"47"	"2005"	"2005"	"29 years"	"29"	3959
	"Tennessee"	"47"	"2005"	"2005"	"30 years"	"30"	3680
	"Tennessee"	"47"	"2005"	"2005"	"31 years"	"31"	3347
	"Tennessee"	"47"	"2005"	"2005"	"32 years"	"32"	3086
	"Tennessee"	"47"	"2005"	"2005"	"33 years"	"33"	2803
	"Tennessee"	"47"	"2005"	"2005"	"34 years"	"34"	2563
	"Tennessee"	"47"	"2005"	"2005"	"35 years"	"35"	2150
	"Tennessee"	"47"	"2005"	"2005"	"36 years"	"36"	1622
	"Tennessee"	"47"	"2005"	"2005"	"37 years"	"37"	1233
	"Tennessee"	"47"	"2005"	"2005"	"38 years"	"38"	1035
	"Tennessee"	"47"	"2005"	"2005"	"39 years"	"39"	721
	"Tennessee"	"47"	"2005"	"2005"	"40 years"	"40"	490
	"Tennessee"	"47"	"2005"	"2005"	"41 years"	"41"	387
	"Tennessee"	"47"	"2005"	"2005"	"42 years"	"42"	238
	"Tennessee"	"47"	"2005"	"2005"	"43 years"	"43"	144
	"Tennessee"	"47"	"2005"	"2005"	"44 years"	"44"	66
	"Tennessee"	"47"	"2005"	"2005"	"45 years"	"45"	32
	"Tennessee"	"47"	"2005"	"2005"	"46 years"	"46"	13
	"Tennessee"	"47"	"2006"	"2006"	"Under 15 years"	"14"	160
	"Tennessee"	"47"	"2006"	"2006"	"15 years"	"15"	438
	"Tennessee"	"47"	"2006"	"2006"	"16 years"	"16"	1049
	"Tennessee"	"47"	"2006"	"2006"	"17 years"	"17"	1907
	"Tennessee"	"47"	"2006"	"2006"	"18 years"	"18"	3043
	"Tennessee"	"47"	"2006"	"2006"	"19 years"	"19"	4347
	"Tennessee"	"47"	"2006"	"2006"	"20 years"	"20"	4918
	"Tennessee"	"47"	"2006"	"2006"	"21 years"	"21"	5138
	"Tennessee"	"47"	"2006"	"2006"	"22 years"	"22"	5206
	"Tennessee"	"47"	"2006"	"2006"	"23 years"	"23"	5038
	"Tennessee"	"47"	"2006"	"2006"	"24 years"	"24"	5151
	"Tennessee"	"47"	"2006"	"2006"	"25 years"	"25"	5097
	"Tennessee"	"47"	"2006"	"2006"	"26 years"	"26"	5011
	"Tennessee"	"47"	"2006"	"2006"	"27 years"	"27"	4803
	"Tennessee"	"47"	"2006"	"2006"	"28 years"	"28"	4553
	"Tennessee"	"47"	"2006"	"2006"	"29 years"	"29"	4145
	"Tennessee"	"47"	"2006"	"2006"	"30 years"	"30"	3745
	"Tennessee"	"47"	"2006"	"2006"	"31 years"	"31"	3484
	"Tennessee"	"47"	"2006"	"2006"	"32 years"	"32"	3144
	"Tennessee"	"47"	"2006"	"2006"	"33 years"	"33"	2716
	"Tennessee"	"47"	"2006"	"2006"	"34 years"	"34"	2581
	"Tennessee"	"47"	"2006"	"2006"	"35 years"	"35"	2318
	"Tennessee"	"47"	"2006"	"2006"	"36 years"	"36"	1852
	"Tennessee"	"47"	"2006"	"2006"	"37 years"	"37"	1318
	"Tennessee"	"47"	"2006"	"2006"	"38 years"	"38"	1004
	"Tennessee"	"47"	"2006"	"2006"	"39 years"	"39"	727
	"Tennessee"	"47"	"2006"	"2006"	"40 years"	"40"	542
	"Tennessee"	"47"	"2006"	"2006"	"41 years"	"41"	405
	"Tennessee"	"47"	"2006"	"2006"	"42 years"	"42"	251
	"Tennessee"	"47"	"2006"	"2006"	"43 years"	"43"	112
	"Tennessee"	"47"	"2006"	"2006"	"44 years"	"44"	75
	"Tennessee"	"47"	"2006"	"2006"	"45 years"	"45"	30
	"Tennessee"	"47"	"2006"	"2006"	"46 years"	"46"	22
	"Tennessee"	"47"	"2006"	"2006"	"47 years"	"47"	10
	"Texas"	"48"	"2003"	"2003"	"Under 15 years"	"14"	967
	"Texas"	"48"	"2003"	"2003"	"15 years"	"15"	2622
	"Texas"	"48"	"2003"	"2003"	"16 years"	"16"	5785
	"Texas"	"48"	"2003"	"2003"	"17 years"	"17"	9867
	"Texas"	"48"	"2003"	"2003"	"18 years"	"18"	14432
	"Texas"	"48"	"2003"	"2003"	"19 years"	"19"	18385
	"Texas"	"48"	"2003"	"2003"	"20 years"	"20"	20633
	"Texas"	"48"	"2003"	"2003"	"21 years"	"21"	21902
	"Texas"	"48"	"2003"	"2003"	"22 years"	"22"	21935
	"Texas"	"48"	"2003"	"2003"	"23 years"	"23"	22025
	"Texas"	"48"	"2003"	"2003"	"24 years"	"24"	20876
	"Texas"	"48"	"2003"	"2003"	"25 years"	"25"	20614
	"Texas"	"48"	"2003"	"2003"	"26 years"	"26"	20271
	"Texas"	"48"	"2003"	"2003"	"27 years"	"27"	19725
	"Texas"	"48"	"2003"	"2003"	"28 years"	"28"	19792
	"Texas"	"48"	"2003"	"2003"	"29 years"	"29"	19045
	"Texas"	"48"	"2003"	"2003"	"30 years"	"30"	18109
	"Texas"	"48"	"2003"	"2003"	"31 years"	"31"	17443
	"Texas"	"48"	"2003"	"2003"	"32 years"	"32"	16339
	"Texas"	"48"	"2003"	"2003"	"33 years"	"33"	14209
	"Texas"	"48"	"2003"	"2003"	"34 years"	"34"	12152
	"Texas"	"48"	"2003"	"2003"	"35 years"	"35"	9823
	"Texas"	"48"	"2003"	"2003"	"36 years"	"36"	8034
	"Texas"	"48"	"2003"	"2003"	"37 years"	"37"	6230
	"Texas"	"48"	"2003"	"2003"	"38 years"	"38"	5144
	"Texas"	"48"	"2003"	"2003"	"39 years"	"39"	4007
	"Texas"	"48"	"2003"	"2003"	"40 years"	"40"	2738
	"Texas"	"48"	"2003"	"2003"	"41 years"	"41"	1866
	"Texas"	"48"	"2003"	"2003"	"42 years"	"42"	1095
	"Texas"	"48"	"2003"	"2003"	"43 years"	"43"	669
	"Texas"	"48"	"2003"	"2003"	"44 years"	"44"	385
	"Texas"	"48"	"2003"	"2003"	"45 years"	"45"	190
	"Texas"	"48"	"2003"	"2003"	"46 years"	"46"	99
	"Texas"	"48"	"2003"	"2003"	"47 years"	"47"	37
	"Texas"	"48"	"2003"	"2003"	"48 years"	"48"	18
	"Texas"	"48"	"2004"	"2004"	"Under 15 years"	"14"	972
	"Texas"	"48"	"2004"	"2004"	"15 years"	"15"	2556
	"Texas"	"48"	"2004"	"2004"	"16 years"	"16"	5857
	"Texas"	"48"	"2004"	"2004"	"17 years"	"17"	9855
	"Texas"	"48"	"2004"	"2004"	"18 years"	"18"	14359
	"Texas"	"48"	"2004"	"2004"	"19 years"	"19"	18762
	"Texas"	"48"	"2004"	"2004"	"20 years"	"20"	20537
	"Texas"	"48"	"2004"	"2004"	"21 years"	"21"	21670
	"Texas"	"48"	"2004"	"2004"	"22 years"	"22"	21987
	"Texas"	"48"	"2004"	"2004"	"23 years"	"23"	21879
	"Texas"	"48"	"2004"	"2004"	"24 years"	"24"	21876
	"Texas"	"48"	"2004"	"2004"	"25 years"	"25"	21291
	"Texas"	"48"	"2004"	"2004"	"26 years"	"26"	20405
	"Texas"	"48"	"2004"	"2004"	"27 years"	"27"	20220
	"Texas"	"48"	"2004"	"2004"	"28 years"	"28"	19620
	"Texas"	"48"	"2004"	"2004"	"29 years"	"29"	19424
	"Texas"	"48"	"2004"	"2004"	"30 years"	"30"	18158
	"Texas"	"48"	"2004"	"2004"	"31 years"	"31"	17127
	"Texas"	"48"	"2004"	"2004"	"32 years"	"32"	15965
	"Texas"	"48"	"2004"	"2004"	"33 years"	"33"	14766
	"Texas"	"48"	"2004"	"2004"	"34 years"	"34"	12567
	"Texas"	"48"	"2004"	"2004"	"35 years"	"35"	10431
	"Texas"	"48"	"2004"	"2004"	"36 years"	"36"	8202
	"Texas"	"48"	"2004"	"2004"	"37 years"	"37"	6475
	"Texas"	"48"	"2004"	"2004"	"38 years"	"38"	4951
	"Texas"	"48"	"2004"	"2004"	"39 years"	"39"	3958
	"Texas"	"48"	"2004"	"2004"	"40 years"	"40"	2844
	"Texas"	"48"	"2004"	"2004"	"41 years"	"41"	1941
	"Texas"	"48"	"2004"	"2004"	"42 years"	"42"	1211
	"Texas"	"48"	"2004"	"2004"	"43 years"	"43"	671
	"Texas"	"48"	"2004"	"2004"	"44 years"	"44"	394
	"Texas"	"48"	"2004"	"2004"	"45 years"	"45"	185
	"Texas"	"48"	"2004"	"2004"	"46 years"	"46"	94
	"Texas"	"48"	"2004"	"2004"	"47 years"	"47"	33
	"Texas"	"48"	"2004"	"2004"	"48 years"	"48"	22
	"Texas"	"48"	"2004"	"2004"	"49 years"	"49"	12
	"Texas"	"48"	"2004"	"2004"	"50 years and over"	"50+"	16
	"Texas"	"48"	"2005"	"2005"	"Under 15 years"	"14"	899
	"Texas"	"48"	"2005"	"2005"	"15 years"	"15"	2691
	"Texas"	"48"	"2005"	"2005"	"16 years"	"16"	5643
	"Texas"	"48"	"2005"	"2005"	"17 years"	"17"	9767
	"Texas"	"48"	"2005"	"2005"	"18 years"	"18"	14326
	"Texas"	"48"	"2005"	"2005"	"19 years"	"19"	18753
	"Texas"	"48"	"2005"	"2005"	"20 years"	"20"	20705
	"Texas"	"48"	"2005"	"2005"	"21 years"	"21"	21404
	"Texas"	"48"	"2005"	"2005"	"22 years"	"22"	22258
	"Texas"	"48"	"2005"	"2005"	"23 years"	"23"	21956
	"Texas"	"48"	"2005"	"2005"	"24 years"	"24"	21807
	"Texas"	"48"	"2005"	"2005"	"25 years"	"25"	22073
	"Texas"	"48"	"2005"	"2005"	"26 years"	"26"	20935
	"Texas"	"48"	"2005"	"2005"	"27 years"	"27"	20826
	"Texas"	"48"	"2005"	"2005"	"28 years"	"28"	20057
	"Texas"	"48"	"2005"	"2005"	"29 years"	"29"	19464
	"Texas"	"48"	"2005"	"2005"	"30 years"	"30"	18416
	"Texas"	"48"	"2005"	"2005"	"31 years"	"31"	17202
	"Texas"	"48"	"2005"	"2005"	"32 years"	"32"	15549
	"Texas"	"48"	"2005"	"2005"	"33 years"	"33"	14347
	"Texas"	"48"	"2005"	"2005"	"34 years"	"34"	13143
	"Texas"	"48"	"2005"	"2005"	"35 years"	"35"	11155
	"Texas"	"48"	"2005"	"2005"	"36 years"	"36"	9014
	"Texas"	"48"	"2005"	"2005"	"37 years"	"37"	6752
	"Texas"	"48"	"2005"	"2005"	"38 years"	"38"	5335
	"Texas"	"48"	"2005"	"2005"	"39 years"	"39"	3839
	"Texas"	"48"	"2005"	"2005"	"40 years"	"40"	2876
	"Texas"	"48"	"2005"	"2005"	"41 years"	"41"	1948
	"Texas"	"48"	"2005"	"2005"	"42 years"	"42"	1209
	"Texas"	"48"	"2005"	"2005"	"43 years"	"43"	753
	"Texas"	"48"	"2005"	"2005"	"44 years"	"44"	430
	"Texas"	"48"	"2005"	"2005"	"45 years"	"45"	191
	"Texas"	"48"	"2005"	"2005"	"46 years"	"46"	96
	"Texas"	"48"	"2005"	"2005"	"47 years"	"47"	46
	"Texas"	"48"	"2005"	"2005"	"48 years"	"48"	15
	"Texas"	"48"	"2005"	"2005"	"49 years"	"49"	11
	"Texas"	"48"	"2005"	"2005"	"50 years and over"	"50+"	24
	"Texas"	"48"	"2006"	"2006"	"Under 15 years"	"14"	915
	"Texas"	"48"	"2006"	"2006"	"15 years"	"15"	2610
	"Texas"	"48"	"2006"	"2006"	"16 years"	"16"	5827
	"Texas"	"48"	"2006"	"2006"	"17 years"	"17"	10111
	"Texas"	"48"	"2006"	"2006"	"18 years"	"18"	15034
	"Texas"	"48"	"2006"	"2006"	"19 years"	"19"	19511
	"Texas"	"48"	"2006"	"2006"	"20 years"	"20"	21706
	"Texas"	"48"	"2006"	"2006"	"21 years"	"21"	22549
	"Texas"	"48"	"2006"	"2006"	"22 years"	"22"	22741
	"Texas"	"48"	"2006"	"2006"	"23 years"	"23"	22966
	"Texas"	"48"	"2006"	"2006"	"24 years"	"24"	22932
	"Texas"	"48"	"2006"	"2006"	"25 years"	"25"	22831
	"Texas"	"48"	"2006"	"2006"	"26 years"	"26"	22628
	"Texas"	"48"	"2006"	"2006"	"27 years"	"27"	21682
	"Texas"	"48"	"2006"	"2006"	"28 years"	"28"	20665
	"Texas"	"48"	"2006"	"2006"	"29 years"	"29"	19922
	"Texas"	"48"	"2006"	"2006"	"30 years"	"30"	18686
	"Texas"	"48"	"2006"	"2006"	"31 years"	"31"	17599
	"Texas"	"48"	"2006"	"2006"	"32 years"	"32"	15884
	"Texas"	"48"	"2006"	"2006"	"33 years"	"33"	14427
	"Texas"	"48"	"2006"	"2006"	"34 years"	"34"	12901
	"Texas"	"48"	"2006"	"2006"	"35 years"	"35"	11725
	"Texas"	"48"	"2006"	"2006"	"36 years"	"36"	9340
	"Texas"	"48"	"2006"	"2006"	"37 years"	"37"	7256
	"Texas"	"48"	"2006"	"2006"	"38 years"	"38"	5295
	"Texas"	"48"	"2006"	"2006"	"39 years"	"39"	4030
	"Texas"	"48"	"2006"	"2006"	"40 years"	"40"	2880
	"Texas"	"48"	"2006"	"2006"	"41 years"	"41"	2041
	"Texas"	"48"	"2006"	"2006"	"42 years"	"42"	1250
	"Texas"	"48"	"2006"	"2006"	"43 years"	"43"	804
	"Texas"	"48"	"2006"	"2006"	"44 years"	"44"	404
	"Texas"	"48"	"2006"	"2006"	"45 years"	"45"	225
	"Texas"	"48"	"2006"	"2006"	"46 years"	"46"	111
	"Texas"	"48"	"2006"	"2006"	"47 years"	"47"	56
	"Texas"	"48"	"2006"	"2006"	"48 years"	"48"	18
	"Texas"	"48"	"2006"	"2006"	"49 years"	"49"	12
	"Texas"	"48"	"2006"	"2006"	"50 years and over"	"50+"	29
	"Utah"	"49"	"2003"	"2003"	"Under 15 years"	"14"	25
	"Utah"	"49"	"2003"	"2003"	"15 years"	"15"	93
	"Utah"	"49"	"2003"	"2003"	"16 years"	"16"	294
	"Utah"	"49"	"2003"	"2003"	"17 years"	"17"	534
	"Utah"	"49"	"2003"	"2003"	"18 years"	"18"	948
	"Utah"	"49"	"2003"	"2003"	"19 years"	"19"	1438
	"Utah"	"49"	"2003"	"2003"	"20 years"	"20"	1998
	"Utah"	"49"	"2003"	"2003"	"21 years"	"21"	2742
	"Utah"	"49"	"2003"	"2003"	"22 years"	"22"	3325
	"Utah"	"49"	"2003"	"2003"	"23 years"	"23"	3720
	"Utah"	"49"	"2003"	"2003"	"24 years"	"24"	3926
	"Utah"	"49"	"2003"	"2003"	"25 years"	"25"	3895
	"Utah"	"49"	"2003"	"2003"	"26 years"	"26"	3727
	"Utah"	"49"	"2003"	"2003"	"27 years"	"27"	3436
	"Utah"	"49"	"2003"	"2003"	"28 years"	"28"	2998
	"Utah"	"49"	"2003"	"2003"	"29 years"	"29"	2770
	"Utah"	"49"	"2003"	"2003"	"30 years"	"30"	2545
	"Utah"	"49"	"2003"	"2003"	"31 years"	"31"	2165
	"Utah"	"49"	"2003"	"2003"	"32 years"	"32"	1998
	"Utah"	"49"	"2003"	"2003"	"33 years"	"33"	1629
	"Utah"	"49"	"2003"	"2003"	"34 years"	"34"	1329
	"Utah"	"49"	"2003"	"2003"	"35 years"	"35"	1082
	"Utah"	"49"	"2003"	"2003"	"36 years"	"36"	837
	"Utah"	"49"	"2003"	"2003"	"37 years"	"37"	650
	"Utah"	"49"	"2003"	"2003"	"38 years"	"38"	527
	"Utah"	"49"	"2003"	"2003"	"39 years"	"39"	418
	"Utah"	"49"	"2003"	"2003"	"40 years"	"40"	336
	"Utah"	"49"	"2003"	"2003"	"41 years"	"41"	191
	"Utah"	"49"	"2003"	"2003"	"42 years"	"42"	121
	"Utah"	"49"	"2003"	"2003"	"43 years"	"43"	70
	"Utah"	"49"	"2003"	"2003"	"44 years"	"44"	50
	"Utah"	"49"	"2003"	"2003"	"45 years"	"45"	23
	"Utah"	"49"	"2003"	"2003"	"46 years"	"46"	10
	"Utah"	"49"	"2004"	"2004"	"Under 15 years"	"14"	29
	"Utah"	"49"	"2004"	"2004"	"15 years"	"15"	110
	"Utah"	"49"	"2004"	"2004"	"16 years"	"16"	251
	"Utah"	"49"	"2004"	"2004"	"17 years"	"17"	497
	"Utah"	"49"	"2004"	"2004"	"18 years"	"18"	919
	"Utah"	"49"	"2004"	"2004"	"19 years"	"19"	1430
	"Utah"	"49"	"2004"	"2004"	"20 years"	"20"	1908
	"Utah"	"49"	"2004"	"2004"	"21 years"	"21"	2569
	"Utah"	"49"	"2004"	"2004"	"22 years"	"22"	3210
	"Utah"	"49"	"2004"	"2004"	"23 years"	"23"	3544
	"Utah"	"49"	"2004"	"2004"	"24 years"	"24"	3994
	"Utah"	"49"	"2004"	"2004"	"25 years"	"25"	3995
	"Utah"	"49"	"2004"	"2004"	"26 years"	"26"	3900
	"Utah"	"49"	"2004"	"2004"	"27 years"	"27"	3701
	"Utah"	"49"	"2004"	"2004"	"28 years"	"28"	3215
	"Utah"	"49"	"2004"	"2004"	"29 years"	"29"	2915
	"Utah"	"49"	"2004"	"2004"	"30 years"	"30"	2570
	"Utah"	"49"	"2004"	"2004"	"31 years"	"31"	2197
	"Utah"	"49"	"2004"	"2004"	"32 years"	"32"	1943
	"Utah"	"49"	"2004"	"2004"	"33 years"	"33"	1802
	"Utah"	"49"	"2004"	"2004"	"34 years"	"34"	1413
	"Utah"	"49"	"2004"	"2004"	"35 years"	"35"	1168
	"Utah"	"49"	"2004"	"2004"	"36 years"	"36"	969
	"Utah"	"49"	"2004"	"2004"	"37 years"	"37"	713
	"Utah"	"49"	"2004"	"2004"	"38 years"	"38"	510
	"Utah"	"49"	"2004"	"2004"	"39 years"	"39"	396
	"Utah"	"49"	"2004"	"2004"	"40 years"	"40"	294
	"Utah"	"49"	"2004"	"2004"	"41 years"	"41"	229
	"Utah"	"49"	"2004"	"2004"	"42 years"	"42"	125
	"Utah"	"49"	"2004"	"2004"	"43 years"	"43"	68
	"Utah"	"49"	"2004"	"2004"	"44 years"	"44"	44
	"Utah"	"49"	"2004"	"2004"	"45 years"	"45"	23
	"Utah"	"49"	"2005"	"2005"	"Under 15 years"	"14"	50
	"Utah"	"49"	"2005"	"2005"	"15 years"	"15"	90
	"Utah"	"49"	"2005"	"2005"	"16 years"	"16"	257
	"Utah"	"49"	"2005"	"2005"	"17 years"	"17"	570
	"Utah"	"49"	"2005"	"2005"	"18 years"	"18"	893
	"Utah"	"49"	"2005"	"2005"	"19 years"	"19"	1371
	"Utah"	"49"	"2005"	"2005"	"20 years"	"20"	1834
	"Utah"	"49"	"2005"	"2005"	"21 years"	"21"	2511
	"Utah"	"49"	"2005"	"2005"	"22 years"	"22"	3058
	"Utah"	"49"	"2005"	"2005"	"23 years"	"23"	3625
	"Utah"	"49"	"2005"	"2005"	"24 years"	"24"	3801
	"Utah"	"49"	"2005"	"2005"	"25 years"	"25"	4012
	"Utah"	"49"	"2005"	"2005"	"26 years"	"26"	3906
	"Utah"	"49"	"2005"	"2005"	"27 years"	"27"	3782
	"Utah"	"49"	"2005"	"2005"	"28 years"	"28"	3483
	"Utah"	"49"	"2005"	"2005"	"29 years"	"29"	3160
	"Utah"	"49"	"2005"	"2005"	"30 years"	"30"	2725
	"Utah"	"49"	"2005"	"2005"	"31 years"	"31"	2470
	"Utah"	"49"	"2005"	"2005"	"32 years"	"32"	2010
	"Utah"	"49"	"2005"	"2005"	"33 years"	"33"	1747
	"Utah"	"49"	"2005"	"2005"	"34 years"	"34"	1515
	"Utah"	"49"	"2005"	"2005"	"35 years"	"35"	1196
	"Utah"	"49"	"2005"	"2005"	"36 years"	"36"	999
	"Utah"	"49"	"2005"	"2005"	"37 years"	"37"	713
	"Utah"	"49"	"2005"	"2005"	"38 years"	"38"	609
	"Utah"	"49"	"2005"	"2005"	"39 years"	"39"	386
	"Utah"	"49"	"2005"	"2005"	"40 years"	"40"	276
	"Utah"	"49"	"2005"	"2005"	"41 years"	"41"	214
	"Utah"	"49"	"2005"	"2005"	"42 years"	"42"	122
	"Utah"	"49"	"2005"	"2005"	"43 years"	"43"	84
	"Utah"	"49"	"2005"	"2005"	"44 years"	"44"	49
	"Utah"	"49"	"2005"	"2005"	"45 years"	"45"	21
	"Utah"	"49"	"2006"	"2006"	"Under 15 years"	"14"	26
	"Utah"	"49"	"2006"	"2006"	"15 years"	"15"	103
	"Utah"	"49"	"2006"	"2006"	"16 years"	"16"	316
	"Utah"	"49"	"2006"	"2006"	"17 years"	"17"	564
	"Utah"	"49"	"2006"	"2006"	"18 years"	"18"	976
	"Utah"	"49"	"2006"	"2006"	"19 years"	"19"	1539
	"Utah"	"49"	"2006"	"2006"	"20 years"	"20"	2000
	"Utah"	"49"	"2006"	"2006"	"21 years"	"21"	2429
	"Utah"	"49"	"2006"	"2006"	"22 years"	"22"	3071
	"Utah"	"49"	"2006"	"2006"	"23 years"	"23"	3607
	"Utah"	"49"	"2006"	"2006"	"24 years"	"24"	3886
	"Utah"	"49"	"2006"	"2006"	"25 years"	"25"	3962
	"Utah"	"49"	"2006"	"2006"	"26 years"	"26"	4221
	"Utah"	"49"	"2006"	"2006"	"27 years"	"27"	3842
	"Utah"	"49"	"2006"	"2006"	"28 years"	"28"	3661
	"Utah"	"49"	"2006"	"2006"	"29 years"	"29"	3407
	"Utah"	"49"	"2006"	"2006"	"30 years"	"30"	2999
	"Utah"	"49"	"2006"	"2006"	"31 years"	"31"	2505
	"Utah"	"49"	"2006"	"2006"	"32 years"	"32"	2159
	"Utah"	"49"	"2006"	"2006"	"33 years"	"33"	1844
	"Utah"	"49"	"2006"	"2006"	"34 years"	"34"	1539
	"Utah"	"49"	"2006"	"2006"	"35 years"	"35"	1304
	"Utah"	"49"	"2006"	"2006"	"36 years"	"36"	1011
	"Utah"	"49"	"2006"	"2006"	"37 years"	"37"	789
	"Utah"	"49"	"2006"	"2006"	"38 years"	"38"	573
	"Utah"	"49"	"2006"	"2006"	"39 years"	"39"	390
	"Utah"	"49"	"2006"	"2006"	"40 years"	"40"	298
	"Utah"	"49"	"2006"	"2006"	"41 years"	"41"	189
	"Utah"	"49"	"2006"	"2006"	"42 years"	"42"	136
	"Utah"	"49"	"2006"	"2006"	"43 years"	"43"	72
	"Utah"	"49"	"2006"	"2006"	"44 years"	"44"	45
	"Utah"	"49"	"2006"	"2006"	"45 years"	"45"	20
	"Vermont"	"50"	"2003"	"2003"	"16 years"	"16"	24
	"Vermont"	"50"	"2003"	"2003"	"17 years"	"17"	57
	"Vermont"	"50"	"2003"	"2003"	"18 years"	"18"	130
	"Vermont"	"50"	"2003"	"2003"	"19 years"	"19"	201
	"Vermont"	"50"	"2003"	"2003"	"20 years"	"20"	284
	"Vermont"	"50"	"2003"	"2003"	"21 years"	"21"	256
	"Vermont"	"50"	"2003"	"2003"	"22 years"	"22"	293
	"Vermont"	"50"	"2003"	"2003"	"23 years"	"23"	309
	"Vermont"	"50"	"2003"	"2003"	"24 years"	"24"	299
	"Vermont"	"50"	"2003"	"2003"	"25 years"	"25"	354
	"Vermont"	"50"	"2003"	"2003"	"26 years"	"26"	337
	"Vermont"	"50"	"2003"	"2003"	"27 years"	"27"	320
	"Vermont"	"50"	"2003"	"2003"	"28 years"	"28"	360
	"Vermont"	"50"	"2003"	"2003"	"29 years"	"29"	379
	"Vermont"	"50"	"2003"	"2003"	"30 years"	"30"	353
	"Vermont"	"50"	"2003"	"2003"	"31 years"	"31"	391
	"Vermont"	"50"	"2003"	"2003"	"32 years"	"32"	369
	"Vermont"	"50"	"2003"	"2003"	"33 years"	"33"	360
	"Vermont"	"50"	"2003"	"2003"	"34 years"	"34"	322
	"Vermont"	"50"	"2003"	"2003"	"35 years"	"35"	261
	"Vermont"	"50"	"2003"	"2003"	"36 years"	"36"	225
	"Vermont"	"50"	"2003"	"2003"	"37 years"	"37"	184
	"Vermont"	"50"	"2003"	"2003"	"38 years"	"38"	149
	"Vermont"	"50"	"2003"	"2003"	"39 years"	"39"	120
	"Vermont"	"50"	"2003"	"2003"	"40 years"	"40"	85
	"Vermont"	"50"	"2003"	"2003"	"41 years"	"41"	64
	"Vermont"	"50"	"2003"	"2003"	"42 years"	"42"	46
	"Vermont"	"50"	"2003"	"2003"	"43 years"	"43"	21
	"Vermont"	"50"	"2003"	"2003"	"44 years"	"44"	14
	"Vermont"	"50"	"2004"	"2004"	"15 years"	"15"	14
